2.457566639310996048e+06 -3.519923935958572780e+00 1.998914108019063940e-01 3.126375020213811418e+00 1.521704604207754080e-02 -9.998842140516837063e-01 -2.518674434534836082e-01 0.000000000000000000e+00 2.200000000000000000e+01 2.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457566713323297910e+06 -3.972579929201461635e+00 1.981888657913924712e-01 3.130754309973696081e+00 1.083813142119514038e-02 -9.999412657287911621e-01 -2.547787985949397926e-01 0.000000000000000000e+00 2.300000000000000000e+01 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457566889495369047e+06 -4.456791120402733064e+00 1.984702921548825438e-01 3.141138148983044331e+00 4.545045911007349255e-04 -9.999998967127829985e-01 -2.616388627348847917e-01 0.000000000000000000e+00 2.400000000000000000e+01 7.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457663957313550171e+06 -1.726603473199494942e+01 1.994349351025231920e-01 -1.862650287735413968e-01 -1.851898286514023217e-01 9.827027665393357481e-01 -1.012411392112471942e-01 0.000000000000000000e+00 2.500000000000000000e+01 7.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457664207464328036e+06 -1.623146947496525172e+01 1.985550505358534557e-01 -1.681934043759296116e-01 -1.674015208209405081e-01 9.858888024654891558e-01 -1.146877237885439021e-01 0.000000000000000000e+00 2.600000000000000000e+01 6.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457664281467057765e+06 -1.585649840972154934e+01 1.994502641354904682e-01 -1.628412044655687119e-01 -1.621224743634299414e-01 9.867706437193392022e-01 -1.186831561973022975e-01 0.000000000000000000e+00 2.700000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457664457614077721e+06 -1.495219091045438731e+01 2.006770392320240681e-01 -1.500920804386527974e-01 -1.495291783145255571e-01 9.887573134154724608e-01 -1.282230597430545072e-01 0.000000000000000000e+00 2.800000000000000000e+01 6.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457664531616553664e+06 -1.487321649654583133e+01 1.971040086993017248e-01 -1.447324666996037124e-01 -1.442276987619692807e-01 9.895445269970556401e-01 -1.322427156676700133e-01 0.000000000000000000e+00 2.900000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457664707763064653e+06 -1.459467806815520952e+01 1.987696596668509230e-01 -1.319683180499071906e-01 -1.315855994133116047e-01 9.913048118651697216e-01 -1.418364406728095106e-01 0.000000000000000000e+00 3.000000000000000000e+01 5.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457664781765366904e+06 -1.413006047689769495e+01 2.003261639311231801e-01 -1.266035211998081111e-01 -1.262655824104033375e-01 9.919964731280861425e-01 -1.458770694588759076e-01 0.000000000000000000e+00 3.100000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
